id,id_power,class_id,tier,index,id_parent
5335,207,7,1,0,297
5336,86,7,1,1,297
5337,13,3,0,0,297
5338,13,7,0,0,297
5339,492,8,3,0,298
5340,374,8,3,1,298
5341,378,8,3,2,298
5342,225,8,3,3,298
5343,492,5,3,0,298
5344,399,5,3,1,298
5345,402,5,3,2,298
5346,405,5,3,3,298
5347,492,9,3,0,298
5348,426,9,3,1,298
5349,190,9,3,2,298
5350,460,9,3,3,298
5351,205,8,1,0,298
5352,83,8,1,1,298
5353,204,5,1,0,298
5354,83,5,1,1,298
5355,475,9,1,0,298
5356,83,9,1,1,298
5357,13,8,0,0,298
5358,13,5,0,0,298
5359,13,9,0,0,298
5360,486,8,3,0,299
5361,374,8,3,1,299
5362,378,8,3,2,299
5363,225,8,3,3,299
5364,486,5,3,0,299
5365,399,5,3,1,299
5366,402,5,3,2,299
5367,405,5,3,3,299
5368,486,9,3,0,299
5369,426,9,3,1,299
5370,190,9,3,2,299
5371,460,9,3,3,299
5372,205,8,1,0,299
5373,83,8,1,1,299
5374,204,5,1,0,299
5375,83,5,1,1,299
5376,475,9,1,0,299
5377,83,9,1,1,299
5378,13,8,0,0,299
5379,13,5,0,0,299
5380,13,9,0,0,299
5381,492,12,3,0,300
5382,352,12,3,1,300
5383,160,12,3,2,300
5384,492,11,3,0,300
5385,173,11,3,1,300
5386,111,11,3,2,300
5387,360,11,3,3,300
5388,363,11,3,4,300
5389,492,10,3,0,300
5390,186,10,3,1,300
5391,248,10,3,2,300
5392,390,10,3,3,300
5393,492,4,3,0,300
5394,249,4,3,1,300
5395,129,4,3,2,300
5396,445,4,3,3,300
5397,202,12,1,0,300
5398,83,12,1,1,300
5399,467,11,1,0,300
5400,83,11,1,1,300
5401,470,10,1,0,300
5402,83,10,1,1,300
5403,473,4,1,0,300
5404,83,4,1,1,300
5405,13,12,0,0,300
5406,13,11,0,0,300
5407,13,10,0,0,300
5408,13,4,0,0,300
5409,486,12,3,0,301
5410,352,12,3,1,301
5411,160,12,3,2,301
5412,486,11,3,0,301
5413,173,11,3,1,301
5414,111,11,3,2,301
5415,360,11,3,3,301
5416,363,11,3,4,301
5417,486,10,3,0,301
5418,186,10,3,1,301
5419,248,10,3,2,301
5420,390,10,3,3,301
5421,486,4,3,0,301
5422,249,4,3,1,301
5423,129,4,3,2,301
5424,445,4,3,3,301
5425,202,12,1,0,301
5426,83,12,1,1,301
5427,467,11,1,0,301
5428,83,11,1,1,301
5429,470,10,1,0,301
5430,83,10,1,1,301
5431,473,4,1,0,301
5432,83,4,1,1,301
5433,13,12,0,0,301
5434,13,11,0,0,301
5435,13,10,0,0,301
5436,13,4,0,0,301
5437,492,3,3,0,302
5438,107,3,3,1,302
5439,162,3,3,2,302
5440,110,3,3,3,302
5441,492,7,3,0,302
5442,457,7,3,1,302
5443,223,7,3,2,302
5444,423,7,3,3,302
5445,203,3,1,0,302
5446,83,3,1,1,302
5447,474,7,1,0,302
5448,83,7,1,1,302
5449,13,3,0,0,302
5450,13,7,0,0,302
5451,486,3,3,0,303
5452,107,3,3,1,303
5453,162,3,3,2,303
5454,110,3,3,3,303
5455,486,7,3,0,303
5456,457,7,3,1,303
5457,223,7,3,2,303
5458,423,7,3,3,303
5459,203,3,1,0,303
5460,83,3,1,1,303
5461,474,7,1,0,303
5462,83,7,1,1,303
5463,13,3,0,0,303
5464,13,7,0,0,303
5465,492,6,3,0,304
5466,106,6,3,1,304
5467,108,6,3,2,304
5468,244,6,3,3,304
5469,492,2,3,0,304
5470,233,2,3,1,304
5471,150,2,3,2,304
5472,187,2,3,3,304
5473,492,1,3,0,304
5474,433,1,3,1,304
5475,437,1,3,2,304
5476,237,1,3,3,304
5478,465,6,1,0,304
5479,83,6,1,1,304
5480,471,2,1,0,304
5481,83,2,1,1,304
5482,477,1,1,0,304
5483,83,1,1,1,304
5484,13,6,0,0,304
5485,13,2,0,0,304
5486,13,1,0,0,304
5487,486,6,3,0,305
5488,106,6,3,1,305
5489,108,6,3,2,305
5490,244,6,3,3,305
5491,486,2,3,0,305
5492,233,2,3,1,305
5493,150,2,3,2,305
5494,187,2,3,3,305
5495,486,1,3,0,305
5496,433,1,3,1,305
5497,437,1,3,2,305
5498,237,1,3,3,305
5500,465,6,1,0,305
5501,83,6,1,1,305
5502,471,2,1,0,305
5503,83,2,1,1,305
5504,477,1,1,0,305
5505,83,1,1,1,305
5506,13,6,0,0,305
5507,13,2,0,0,305
5508,13,1,0,0,305
5509,498,8,3,0,306
5510,499,8,3,1,306
5511,500,8,3,2,306
5512,501,8,3,3,306
5517,498,9,3,0,306
5518,499,9,3,1,306
5519,500,9,3,2,306
5520,501,9,3,3,306
5521,492,6,3,0,307
5522,106,6,3,1,307
5523,347,6,3,2,307
5524,350,6,3,3,307
5525,492,2,3,0,307
5526,139,2,3,1,307
5527,395,2,3,2,307
5528,154,2,3,3,307
5529,492,1,3,0,307
5530,121,1,3,1,307
5531,438,1,3,2,307
5532,440,1,3,3,307
5533,18,6,2,0,307
5534,22,6,2,1,307
5535,100,6,2,2,307
5536,18,2,2,0,307
5537,105,2,2,1,307
5538,100,2,2,2,307
5539,18,1,2,0,307
5540,22,1,2,1,307
5541,100,1,2,2,307
5542,15,6,1,0,307
5543,14,6,1,1,307
5544,15,2,1,0,307
5545,14,2,1,1,307
5546,15,1,1,0,307
5547,14,1,1,1,307
5548,13,6,0,0,307
5549,13,2,0,0,307
5550,13,1,0,0,307
5551,493,6,3,0,308
5552,140,6,3,1,308
5553,108,6,3,2,308
5554,351,6,3,3,308
5555,493,2,3,0,308
5556,188,2,3,1,308
5557,133,2,3,2,308
5558,396,2,3,3,308
5559,493,1,3,0,308
5560,174,1,3,1,308
5561,119,1,3,2,308
5562,441,1,3,3,308
5563,21,6,2,0,308
5564,462,6,2,1,308
5565,99,6,2,2,308
5566,21,2,2,0,308
5567,463,2,2,1,308
5568,99,2,2,2,308
5569,21,1,2,0,308
5570,462,1,2,1,308
5571,99,1,2,2,308
5572,83,6,1,0,308
5573,201,6,1,1,308
5574,83,2,1,0,308
5575,206,2,1,1,308
5576,83,1,1,0,308
5577,476,1,1,1,308
5578,13,6,0,0,308
5579,13,2,0,0,308
5580,13,1,0,0,308
5581,494,6,3,0,309
5582,197,6,3,1,309
5583,141,6,3,2,309
5584,109,6,3,3,309
5585,494,2,3,0,309
5586,233,2,3,1,309
5587,189,2,3,2,309
5588,125,2,3,3,309
5589,494,1,3,0,309
5590,226,1,3,1,309
5591,176,1,3,2,309
5592,118,1,3,3,309
5593,31,6,2,0,309
5594,30,6,2,1,309
5595,98,6,2,2,309
5596,31,2,2,0,309
5597,102,2,2,1,309
5598,98,2,2,2,309
5599,31,1,2,0,309
5600,30,1,2,1,309
5601,98,1,2,2,309
5602,86,6,1,0,309
5603,15,6,1,1,309
5604,86,2,1,0,309
5605,15,2,1,1,309
5606,86,1,1,0,309
5607,15,1,1,1,309
5608,13,6,0,0,309
5609,13,2,0,0,309
5610,13,1,0,0,309
5611,495,6,3,0,310
5612,243,6,3,1,310
5613,198,6,3,2,310
5614,142,6,3,3,310
5615,495,2,3,0,310
5616,452,2,3,1,310
5617,234,2,3,2,310
5618,187,2,3,3,310
5619,495,1,3,0,310
5620,433,1,3,1,310
5621,229,1,3,2,310
5622,177,1,3,3,310
5623,30,6,2,0,310
5624,31,6,2,1,310
5625,89,6,2,2,310
5626,30,2,2,0,310
5627,38,2,2,1,310
5628,89,2,2,2,310
5629,30,1,2,0,310
5630,31,1,2,1,310
5631,89,1,2,2,310
5632,87,6,1,0,310
5633,84,6,1,1,310
5634,87,2,1,0,310
5635,84,2,1,1,310
5636,87,1,1,0,310
5637,84,1,1,1,310
5638,13,6,0,0,310
5639,13,2,0,0,310
5640,13,1,0,0,310
5641,496,6,3,0,311
5642,348,6,3,1,311
5643,242,6,3,2,311
5644,199,6,3,3,311
5645,496,2,3,0,311
5646,393,2,3,1,311
5647,454,2,3,2,311
5648,235,2,3,3,311
5649,496,1,3,0,311
5650,434,1,3,1,311
5651,451,1,3,2,311
5652,237,1,3,3,311
5653,459,6,2,0,311
5654,461,6,2,1,311
5655,43,6,2,2,311
5656,459,2,2,0,311
5657,19,2,2,1,311
5658,43,2,2,2,311
5659,459,1,2,0,311
5660,461,1,2,1,311
5661,43,1,2,2,311
5662,465,6,1,0,311
5663,85,6,1,1,311
5664,471,2,1,0,311
5665,85,2,1,1,311
5666,477,1,1,0,311
5667,85,1,1,1,311
5668,13,6,0,0,311
5669,13,2,0,0,311
5670,13,1,0,0,311
5671,497,6,3,0,312
5672,349,6,3,1,312
5673,346,6,3,2,312
5674,244,6,3,3,312
5675,497,2,3,0,312
5676,394,2,3,1,312
5677,150,2,3,2,312
5678,453,2,3,3,312
5679,497,1,3,0,312
5680,435,1,3,1,312
5681,437,1,3,2,312
5682,450,1,3,3,312
5683,461,6,2,0,312
5684,21,6,2,1,312
5685,20,6,2,2,312
5686,461,2,2,0,312
5687,103,2,2,1,312
5688,20,2,2,2,312
5689,461,1,2,0,312
5690,21,1,2,1,312
5691,20,1,2,2,312
5692,14,6,1,0,312
5693,44,6,1,1,312
5694,14,2,1,0,312
5695,44,2,1,1,312
5696,14,1,1,0,312
5697,44,1,1,1,312
5698,13,6,0,0,312
5699,13,2,0,0,312
5700,13,1,0,0,312
5701,486,3,3,0,313
5702,107,3,3,1,313
5703,370,3,3,2,313
5704,372,3,3,3,313
5705,486,7,3,0,313
5706,457,7,3,1,313
5707,420,7,3,2,313
5708,422,7,3,3,313
5709,461,3,2,0,313
5710,21,3,2,1,313
5711,462,3,2,2,313
5712,461,7,2,0,313
5713,21,7,2,1,313
5714,19,7,2,2,313
5715,83,3,1,0,313
5716,87,3,1,1,313
5717,83,7,1,0,313
5718,87,7,1,1,313
5719,13,3,0,0,313
5720,13,7,0,0,313
5721,487,3,3,0,314
5722,161,3,3,1,314
5723,36,3,3,2,314
5724,373,3,3,3,314
5725,487,7,3,0,314
5726,178,7,3,1,314
5727,137,7,3,2,314
5728,423,7,3,3,314
5729,459,3,2,0,314
5730,461,3,2,1,314
5731,22,3,2,2,314
5732,459,7,2,0,314
5733,461,7,2,1,314
5734,38,7,2,2,314
5735,14,3,1,0,314
5736,203,3,1,1,314
5737,14,7,1,0,314
5738,207,7,1,1,314
5739,13,3,0,0,314
5740,13,7,0,0,314
5741,488,3,3,0,315
5742,211,3,3,1,315
5743,162,3,3,2,315
5744,110,3,3,3,315
5745,488,7,3,0,315
5746,222,7,3,1,315
5747,179,7,3,2,315
5748,138,7,3,3,315
5749,30,3,2,0,315
5750,31,3,2,1,315
5751,18,3,2,2,315
5752,30,7,2,0,315
5753,31,7,2,1,315
5754,42,7,2,2,315
5755,15,3,1,0,315
5756,86,3,1,1,315
5757,15,7,1,0,315
5758,86,7,1,1,315
5759,13,3,0,0,315
5760,13,7,0,0,315
5761,489,3,3,0,316
5762,366,3,3,1,316
5763,212,3,3,2,316
5764,163,3,3,3,316
5765,489,7,3,0,316
5766,448,7,3,1,316
5767,223,7,3,2,316
5768,191,7,3,3,316
5769,462,3,2,0,316
5770,22,3,2,1,316
5771,30,3,2,2,316
5772,462,7,2,0,316
5773,30,7,2,1,316
5774,104,7,2,2,316
5775,85,3,1,0,316
5776,44,3,1,1,316
5777,85,7,1,0,316
5778,44,7,1,1,316
5779,13,3,0,0,316
5780,13,7,0,0,316
5781,490,3,3,0,317
5782,365,3,3,1,317
5783,368,3,3,2,317
5784,213,3,3,3,317
5785,490,7,3,0,317
5786,416,7,3,1,317
5787,447,7,3,2,317
5788,224,7,3,3,317
5789,21,3,2,0,317
5790,18,3,2,1,317
5791,31,3,2,2,317
5792,21,7,2,0,317
5793,18,7,2,1,317
5794,105,7,2,2,317
5795,469,3,1,0,317
5796,14,3,1,1,317
5797,474,7,1,0,317
5798,14,7,1,1,317
5799,13,3,0,0,317
5800,13,7,0,0,317
5801,491,3,3,0,318
5802,367,3,3,1,318
5803,369,3,3,2,318
5804,371,3,3,3,318
5805,491,7,3,0,318
5806,417,7,3,1,318
5807,416,7,3,2,318
5808,449,7,3,3,318
5809,18,3,2,0,318
5810,22,3,2,1,318
5811,459,3,2,2,318
5812,18,7,2,0,318
5813,22,7,2,1,318
5814,463,7,2,2,318
5815,87,3,1,0,318
5816,15,3,1,1,318
5817,87,7,1,0,318
5818,15,7,1,1,318
5819,13,3,0,0,318
5820,13,7,0,0,318
5821,492,3,3,0,319
5822,107,3,3,1,319
5823,370,3,3,2,319
5824,372,3,3,3,319
5825,492,7,3,0,319
5826,457,7,3,1,319
5827,420,7,3,2,319
5828,422,7,3,3,319
5829,461,3,2,0,319
5830,21,3,2,1,319
5831,462,3,2,2,319
5832,461,7,2,0,319
5833,21,7,2,1,319
5834,19,7,2,2,319
5835,83,3,1,0,319
5836,87,3,1,1,319
5837,83,7,1,0,319
5838,87,7,1,1,319
5839,13,3,0,0,319
5840,13,7,0,0,319
5841,493,3,3,0,320
5842,161,3,3,1,320
5843,36,3,3,2,320
5844,373,3,3,3,320
5845,493,7,3,0,320
5846,178,7,3,1,320
5847,137,7,3,2,320
5848,423,7,3,3,320
5849,459,3,2,0,320
5850,461,3,2,1,320
5851,22,3,2,2,320
5852,459,7,2,0,320
5853,461,7,2,1,320
5854,38,7,2,2,320
5855,14,3,1,0,320
5856,203,3,1,1,320
5857,14,7,1,0,320
5858,207,7,1,1,320
5859,13,3,0,0,320
5860,13,7,0,0,320
5861,494,3,3,0,321
5862,211,3,3,1,321
5863,162,3,3,2,321
5864,110,3,3,3,321
5865,494,7,3,0,321
5866,222,7,3,1,321
5867,179,7,3,2,321
5868,138,7,3,3,321
5869,30,3,2,0,321
5870,31,3,2,1,321
5871,18,3,2,2,321
5872,30,7,2,0,321
5873,31,7,2,1,321
5874,42,7,2,2,321
5875,15,3,1,0,321
5876,86,3,1,1,321
5877,15,7,1,0,321
5878,86,7,1,1,321
5879,13,3,0,0,321
5880,13,7,0,0,321
5881,495,3,3,0,322
5882,366,3,3,1,322
5883,212,3,3,2,322
5884,163,3,3,3,322
5885,495,7,3,0,322
5886,448,7,3,1,322
5887,223,7,3,2,322
5888,191,7,3,3,322
5889,462,3,2,0,322
5890,30,3,2,1,322
5891,22,3,2,2,322
5892,462,7,2,0,322
5893,30,7,2,1,322
5894,104,7,2,2,322
5895,85,3,1,0,322
5896,44,3,1,1,322
5897,85,7,1,0,322
5898,44,7,1,1,322
5899,13,3,0,0,322
5900,13,7,0,0,322
5901,496,3,3,0,323
5902,365,3,3,1,323
5903,368,3,3,2,323
5904,213,3,3,3,323
5905,496,7,3,0,323
5906,416,7,3,1,323
5907,447,7,3,2,323
5908,224,7,3,3,323
5909,21,3,2,0,323
5910,18,3,2,1,323
5911,31,3,2,2,323
5912,21,7,2,0,323
5913,18,7,2,1,323
5914,105,7,2,2,323
5915,469,3,1,0,323
5916,14,3,1,1,323
5917,474,7,1,0,323
5918,14,7,1,1,323
5919,13,3,0,0,323
5920,13,7,0,0,323
5921,497,3,3,0,324
5922,367,3,3,1,324
5923,369,3,3,2,324
5924,371,3,3,3,324
5925,497,7,3,0,324
5926,417,7,3,1,324
5927,416,7,3,2,324
5928,449,7,3,3,324
5929,18,3,2,0,324
5930,22,3,2,1,324
5931,459,3,2,2,324
5932,18,7,2,0,324
5933,22,7,2,1,324
5934,463,7,2,2,324
5935,87,3,1,0,324
5936,15,3,1,1,324
5937,87,7,1,0,324
5938,15,7,1,1,324
5939,13,3,0,0,324
5940,13,7,0,0,324
5941,486,12,3,0,325
5942,126,12,3,1,325
5943,355,12,3,2,325
5944,486,11,3,0,325
5945,122,11,3,1,325
5946,359,11,3,2,325
5947,360,11,3,3,325
5948,362,11,3,4,325
5949,486,10,3,0,325
5950,116,10,3,1,325
5951,387,10,3,2,325
5952,390,10,3,3,325
5953,486,4,3,0,325
5954,136,4,3,1,325
5955,411,4,3,2,325
5956,413,4,3,3,325
5957,21,12,2,0,325
5958,462,12,2,1,325
5959,89,12,2,2,325
5960,21,11,2,0,325
5961,42,11,2,1,325
5962,89,11,2,2,325
5963,21,10,2,0,325
5964,42,10,2,1,325
5965,89,10,2,2,325
5966,21,4,2,0,325
5967,462,4,2,1,325
5968,22,4,2,2,325
5969,14,12,1,0,325
5970,15,12,1,1,325
5971,14,11,1,0,325
5972,15,11,1,1,325
5973,14,10,1,0,325
5974,15,10,1,1,325
5975,14,4,1,0,325
5976,15,4,1,1,325
5977,13,12,0,0,325
5978,13,11,0,0,325
5979,13,10,0,0,325
5980,13,4,0,0,325
5981,487,12,3,0,326
5982,159,12,3,1,326
5983,134,12,3,2,326
5984,487,11,3,0,326
5985,173,11,3,1,326
5986,111,11,3,2,326
5987,361,11,3,3,326
5988,363,11,3,4,326
5989,487,10,3,0,326
5990,186,10,3,1,326
5991,76,10,3,2,326
5992,391,10,3,3,326
5993,487,4,3,0,326
5994,181,4,3,1,326
5995,129,4,3,2,326
5996,414,4,3,3,326
5997,18,12,2,0,326
5998,22,12,2,1,326
5999,101,12,2,2,326
6000,18,11,2,0,326
6001,103,11,2,1,326
6002,101,11,2,2,326
6003,18,10,2,0,326
6004,103,10,2,1,326
6005,101,10,2,2,326
6006,18,4,2,0,326
6007,22,4,2,1,326
6008,462,4,2,2,326
6009,87,12,1,0,326
6010,202,12,1,1,326
6011,87,11,1,0,326
6012,219,11,1,1,326
6013,87,10,1,0,326
6014,470,10,1,1,326
6015,87,4,1,0,326
6016,217,4,1,1,326
6017,13,12,0,0,326
6018,13,11,0,0,326
6019,13,10,0,0,326
6020,13,4,0,0,326
6021,488,12,3,0,327
6022,220,12,3,1,327
6023,160,12,3,2,327
6024,488,11,3,0,327
6025,200,11,3,1,327
6026,169,11,3,2,327
6027,112,11,3,3,327
6028,364,11,3,4,327
6029,488,10,3,0,327
6030,238,10,3,1,327
6031,185,10,3,2,327
6032,117,10,3,3,327
6033,488,4,3,0,327
6034,249,4,3,1,327
6035,180,4,3,2,327
6036,124,4,3,3,327
6037,30,12,2,0,327
6038,31,12,2,1,327
6039,100,12,2,2,327
6040,30,11,2,0,327
6041,38,11,2,1,327
6042,100,11,2,2,327
6043,30,10,2,0,327
6044,38,10,2,1,327
6045,100,10,2,2,327
6046,30,4,2,0,327
6047,31,4,2,1,327
6048,18,4,2,2,327
6049,44,12,1,0,327
6050,14,12,1,1,327
6051,44,11,1,0,327
6052,14,11,1,1,327
6053,44,10,1,0,327
6054,14,10,1,1,327
6055,44,4,1,0,327
6056,14,4,1,1,327
6057,13,12,0,0,327
6058,13,11,0,0,327
6059,13,10,0,0,327
6060,13,4,0,0,327
6061,489,12,3,0,328
6062,245,12,3,1,328
6063,221,12,3,2,328
6064,489,11,3,0,328
6065,250,11,3,1,328
6066,209,11,3,2,328
6067,171,11,3,3,328
6068,120,11,3,4,328
6069,489,10,3,0,328
6070,382,10,3,1,328
6071,248,10,3,2,328
6072,184,10,3,3,328
6073,489,4,3,0,328
6074,406,4,3,1,328
6075,239,4,3,2,328
6076,175,4,3,3,328
6077,31,12,2,0,328
6078,459,12,2,1,328
6079,99,12,2,2,328
6080,31,11,2,0,328
6081,19,11,2,1,328
6082,99,11,2,2,328
6083,31,10,2,0,328
6084,19,10,2,1,328
6085,99,10,2,2,328
6086,31,4,2,0,328
6087,459,4,2,1,328
6088,21,4,2,2,328
6089,85,12,1,0,328
6090,86,12,1,1,328
6091,85,11,1,0,328
6092,86,11,1,1,328
6093,85,10,1,0,328
6094,86,10,1,1,328
6095,85,4,1,0,328
6096,86,4,1,1,328
6097,13,12,0,0,328
6098,13,11,0,0,328
6099,13,10,0,0,328
6100,13,4,0,0,328
6101,490,12,3,0,329
6102,352,12,3,1,329
6103,246,12,3,2,329
6104,490,11,3,0,329
6105,356,11,3,1,329
6106,247,11,3,2,329
6107,241,11,3,3,329
6108,172,11,3,4,329
6109,490,10,3,0,329
6110,383,10,3,1,329
6111,385,10,3,2,329
6112,388,10,3,3,329
6113,490,4,3,0,329
6114,407,4,3,1,329
6115,446,4,3,2,329
6116,240,4,3,3,329
6117,461,12,2,0,329
6118,21,12,2,1,329
6119,98,12,2,2,329
6120,461,11,2,0,329
6121,102,11,2,1,329
6122,98,11,2,2,329
6123,461,10,2,0,329
6124,102,10,2,1,329
6125,98,10,2,2,329
6126,461,4,2,0,329
6127,21,4,2,1,329
6128,459,4,2,2,329
6129,466,12,1,0,329
6130,84,12,1,1,329
6131,467,11,1,0,329
6132,84,11,1,1,329
6133,218,10,1,0,329
6134,84,10,1,1,329
6135,473,4,1,0,329
6136,84,4,1,1,329
6137,13,12,0,0,329
6138,13,11,0,0,329
6139,13,10,0,0,329
6140,13,4,0,0,329
6141,491,12,3,0,330
6142,353,12,3,1,330
6143,354,12,3,2,330
6144,491,11,3,0,330
6145,357,11,3,1,330
6146,358,11,3,2,330
6147,251,11,3,3,330
6148,210,11,3,4,330
6149,491,10,3,0,330
6150,384,10,3,1,330
6151,386,10,3,2,330
6152,389,10,3,3,330
6153,491,4,3,0,330
6154,408,4,3,1,330
6155,410,4,3,2,330
6156,445,4,3,3,330
6157,459,12,2,0,330
6158,461,12,2,1,330
6159,20,12,2,2,330
6160,459,11,2,0,330
6161,105,11,2,1,330
6162,20,11,2,2,330
6163,459,10,2,0,330
6164,105,10,2,1,330
6165,20,10,2,2,330
6166,459,4,2,0,330
6167,461,4,2,1,330
6168,31,4,2,2,330
6169,15,12,1,0,330
6170,83,12,1,1,330
6171,15,11,1,0,330
6172,83,11,1,1,330
6173,15,10,1,0,330
6174,83,10,1,1,330
6175,15,4,1,0,330
6176,83,4,1,1,330
6177,13,12,0,0,330
6178,13,11,0,0,330
6179,13,10,0,0,330
6180,13,4,0,0,330
6181,492,12,3,0,331
6182,126,12,3,1,331
6183,355,12,3,2,331
6184,492,11,3,0,331
6185,122,11,3,1,331
6186,359,11,3,2,331
6187,360,11,3,3,331
6188,362,11,3,4,331
6189,492,10,3,0,331
6190,116,10,3,1,331
6191,387,10,3,2,331
6192,390,10,3,3,331
6193,492,4,3,0,331
6194,136,4,3,1,331
6195,411,4,3,2,331
6196,413,4,3,3,331
6197,21,12,2,0,331
6198,462,12,2,1,331
6199,89,12,2,2,331
6200,21,11,2,0,331
6201,42,11,2,1,331
6202,89,11,2,2,331
6203,21,10,2,0,331
6204,42,10,2,1,331
6205,89,10,2,2,331
6206,21,4,2,0,331
6207,462,4,2,1,331
6208,22,4,2,2,331
6209,14,12,1,0,331
6210,15,12,1,1,331
6211,14,11,1,0,331
6212,15,11,1,1,331
6213,14,10,1,0,331
6214,15,10,1,1,331
6215,14,4,1,0,331
6216,15,4,1,1,331
6217,13,12,0,0,331
6218,13,11,0,0,331
6219,13,10,0,0,331
6220,13,4,0,0,331
6221,493,12,3,0,332
6222,159,12,3,1,332
6223,134,12,3,2,332
6224,493,11,3,0,332
6225,173,11,3,1,332
6226,111,11,3,2,332
6227,361,11,3,3,332
6228,363,11,3,4,332
6229,493,10,3,0,332
6230,186,10,3,1,332
6231,76,10,3,2,332
6232,391,10,3,3,332
6233,493,4,3,0,332
6234,181,4,3,1,332
6235,129,4,3,2,332
6236,414,4,3,3,332
6237,18,12,2,0,332
6238,22,12,2,1,332
6239,101,12,2,2,332
6240,18,11,2,0,332
6241,103,11,2,1,332
6242,101,11,2,2,332
6243,18,10,2,0,332
6244,103,10,2,1,332
6245,101,10,2,2,332
6246,18,4,2,0,332
6247,22,4,2,1,332
6248,462,4,2,2,332
6249,87,12,1,0,332
6250,202,12,1,1,332
6251,87,11,1,0,332
6252,219,11,1,1,332
6253,87,10,1,0,332
6254,470,10,1,1,332
6255,87,4,1,0,332
6256,217,4,1,1,332
6257,13,12,0,0,332
6258,13,11,0,0,332
6259,13,10,0,0,332
6260,13,4,0,0,332
6261,494,12,3,0,333
6262,220,12,3,1,333
6263,160,12,3,2,333
6264,494,11,3,0,333
6265,200,11,3,1,333
6266,169,11,3,2,333
6267,112,11,3,3,333
6268,364,11,3,4,333
6269,494,10,3,0,333
6270,238,10,3,1,333
6271,185,10,3,2,333
6272,117,10,3,3,333
6273,494,4,3,0,333
6274,249,4,3,1,333
6275,180,4,3,2,333
6276,124,4,3,3,333
6277,30,12,2,0,333
6278,31,12,2,1,333
6279,100,12,2,2,333
6280,30,11,2,0,333
6281,38,11,2,1,333
6282,100,11,2,2,333
6283,30,10,2,0,333
6284,38,10,2,1,333
6285,100,10,2,2,333
6286,30,4,2,0,333
6287,31,4,2,1,333
6288,18,4,2,2,333
6289,44,12,1,0,333
6290,14,12,1,1,333
6291,44,11,1,0,333
6292,14,11,1,1,333
6293,44,10,1,0,333
6294,14,10,1,1,333
6295,44,4,1,0,333
6296,14,4,1,1,333
6297,13,12,0,0,333
6298,13,11,0,0,333
6299,13,10,0,0,333
6300,13,4,0,0,333
6301,495,12,3,0,334
6302,245,12,3,1,334
6303,221,12,3,2,334
6304,495,11,3,0,334
6305,250,11,3,1,334
6306,209,11,3,2,334
6307,171,11,3,3,334
6308,120,11,3,4,334
6309,495,10,3,0,334
6310,382,10,3,1,334
6311,248,10,3,2,334
6312,184,10,3,3,334
6313,495,4,3,0,334
6314,406,4,3,1,334
6315,239,4,3,2,334
6316,175,4,3,3,334
6317,31,12,2,0,334
6318,459,12,2,1,334
6319,99,12,2,2,334
6320,31,11,2,0,334
6321,19,11,2,1,334
6322,99,11,2,2,334
6323,31,10,2,0,334
6324,19,10,2,1,334
6325,99,10,2,2,334
6326,31,4,2,0,334
6327,459,4,2,1,334
6328,21,4,2,2,334
6329,85,12,1,0,334
6330,86,12,1,1,334
6331,85,11,1,0,334
6332,86,11,1,1,334
6333,85,10,1,0,334
6334,86,10,1,1,334
6335,85,4,1,0,334
6336,86,4,1,1,334
6337,13,12,0,0,334
6338,13,11,0,0,334
6339,13,10,0,0,334
6340,13,4,0,0,334
6341,496,12,3,0,335
6342,352,12,3,1,335
6343,246,12,3,2,335
6344,496,11,3,0,335
6345,356,11,3,1,335
6346,247,11,3,2,335
6347,241,11,3,3,335
6348,172,11,3,4,335
6349,496,10,3,0,335
6350,383,10,3,1,335
6351,385,10,3,2,335
6352,388,10,3,3,335
6353,496,4,3,0,335
6354,407,4,3,1,335
6355,446,4,3,2,335
6356,240,4,3,3,335
6357,461,12,2,0,335
6358,21,12,2,1,335
6359,98,12,2,2,335
6360,461,11,2,0,335
6361,102,11,2,1,335
6362,98,11,2,2,335
6363,461,10,2,0,335
6364,102,10,2,1,335
6365,98,10,2,2,335
6366,461,4,2,0,335
6367,21,4,2,1,335
6368,459,4,2,2,335
6369,466,12,1,0,335
6370,84,12,1,1,335
6371,467,11,1,0,335
6372,84,11,1,1,335
6373,218,10,1,0,335
6374,84,10,1,1,335
6375,473,4,1,0,335
6376,84,4,1,1,335
6377,13,12,0,0,335
6378,13,11,0,0,335
6379,13,10,0,0,335
6380,13,4,0,0,335
6381,497,12,3,0,336
6382,353,12,3,1,336
6383,354,12,3,2,336
6384,497,11,3,0,336
6385,357,11,3,1,336
6386,358,11,3,2,336
6387,251,11,3,3,336
6388,210,11,3,4,336
6389,497,10,3,0,336
6390,384,10,3,1,336
6391,386,10,3,2,336
6392,389,10,3,3,336
6393,497,4,3,0,336
6394,408,4,3,1,336
6395,410,4,3,2,336
6396,445,4,3,3,336
6397,459,12,2,0,336
6398,461,12,2,1,336
6399,20,12,2,2,336
6400,459,11,2,0,336
6401,105,11,2,1,336
6402,20,11,2,2,336
6403,459,10,2,0,336
6404,105,10,2,1,336
6405,20,10,2,2,336
6406,459,4,2,0,336
6407,461,4,2,1,336
6408,31,4,2,2,336
6409,15,12,1,0,336
6410,83,12,1,1,336
6411,15,11,1,0,336
6412,83,11,1,1,336
6413,15,10,1,0,336
6414,83,10,1,1,336
6415,15,4,1,0,336
