id,name,unk_4,title,unk_5,id_1,id_2,id_3,unk_1,unk_2_1,unk_2_2,unk_2_3,unk_2_4,unk_3_1,unk_3_2,unk_3_3,unk_3_4,id_creature,unk_6,unk_7,unk_8
85676,"Archimedes","","","",59034,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85677,"Fiero","","","",59106,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85678,"Tirs","","","",59107,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85679,"Acidtooth","","","",59039,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85680,"Stonechewer","","","",59027,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85681,"Rockbiter","","","",59040,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85682,"Blingtron 4999b","","","",59042,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85683,"Protectron 022481","","","",59108,0,0,0,1065353216,1065353216,1065353216,1065353216,114920.000000,114921.000000,0.000000,0.000000,0,12,0,0
85684,"Protectron 011803","","","",59108,0,0,0,1065353216,1065353216,1065353216,1065353216,114920.000000,114921.000000,0.000000,0.000000,0,12,0,0
85685,"Stitches Jr.","","","",59109,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,0,0
85686,"Manos","","","",59044,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85687,"Hanos","","","",59112,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85688,"Fatos","","","",59111,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85706,"Garrison Rifleman","","","",53107,53108,55344,55345,1065353216,1065353216,1065353216,1065353216,73460.000000,0.000000,73460.000000,0.000000,0,7,0,0
85710,"Lovebird Hatchling","","","",28502,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85719,"Garrison Priest","","","",56180,56182,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
85720,"Garrison Grunt","","","",55307,55308,55309,55310,1065353216,1065353216,1065353216,1065353216,90032.000000,0.000000,0.000000,0.000000,0,7,0,0
85721,"Garrison Gunslinger","","","",59176,59177,59178,59179,1065353216,1065353216,1065353216,1065353216,67463.000000,0.000000,67463.000000,0.000000,0,7,0,0
85723,"Garrison Priest","","","",56185,56186,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
85754,"Emdal","","Fishing Supplies","",61229,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
85759,"Soulbinder Tuulani","","","",54040,0,0,0,1065353216,0,0,0,94665.000000,0.000000,0.000000,0.000000,0,7,0,0
85768,"Aeda Brightdawn","","","",59874,0,0,0,1065353216,0,0,0,29716.000000,0.000000,0.000000,0.000000,0,7,0,0
85769,"Zato Blindfury","","The Blind Master","",59097,0,0,0,1065353216,0,0,0,94318.000000,94318.000000,0.000000,0.000000,0,7,0,0
85772,"Defender Illona","","","",59839,0,0,0,1065353216,0,0,0,29632.000000,109630.000000,0.000000,0.000000,0,7,0,0
85773,"Mystical Spring Bouquet","","","",59099,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
85776,"Ahm","","","",60860,0,0,0,1065353216,0,0,0,106280.000000,0.000000,0.000000,0.000000,0,7,0,0
85798,"Golden Dawnfeather","","","",59131,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,14,0,0
85836,"Barbie","","Chef Kristie Cruz's Companion","",5556,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85837,"Slivermaw","","","",29878,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,4,1,0,0
85855,"Dessicus of the Dead Pools","","","",56425,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,4,0,3
85860,"Lok'rig Felthrall","","","",59183,0,0,0,1065353216,0,0,0,22391.000000,0.000000,0.000000,0.000000,0,7,0,0
85861,"Cinad Darksummit","","","",59184,0,0,0,1065353216,0,0,0,22391.000000,0.000000,0.000000,0.000000,0,7,0,0
85862,"Nor'gruk Rotskull","","","",59185,0,0,0,1065353216,0,0,0,40348.000000,0.000000,0.000000,0.000000,0,7,0,0
85865,"Caleb Weber","","","",59186,0,0,0,1065353216,0,0,0,40348.000000,0.000000,0.000000,0.000000,0,7,0,0
85866,"Brother Zuo","","","",59187,0,0,0,1065353216,0,0,0,34182.000000,0.000000,0.000000,0.000000,0,7,0,0
85867,"Noxiia Atoh","","","",60011,0,0,0,1065353216,0,0,0,34182.000000,0.000000,0.000000,0.000000,0,7,0,0
85868,"Alasdair Whitepeak","","","",59189,0,0,0,1065353216,0,0,0,46025.000000,0.000000,0.000000,0.000000,0,7,0,0
85869,"Tak'moa","","","",59190,0,0,0,1065353216,0,0,0,46025.000000,0.000000,0.000000,0.000000,0,7,0,0
85870,"Draeken Nightspear","","","",59191,0,0,0,1065353216,0,0,0,37617.000000,0.000000,0.000000,0.000000,0,7,0,0
85871,"Calder Gray","","","",30823,0,0,0,1065353216,0,0,0,37617.000000,0.000000,0.000000,0.000000,0,7,0,0
85872,"Blazing Cindercrawler","","","",38473,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,14,0,0
85874,"Vindicator Onaala","","","",57717,0,0,0,1065353216,0,0,0,106268.000000,111464.000000,0.000000,0.000000,0,7,0,0
85878,"Daleera Moonfang","","","",56438,0,0,0,1065353216,0,0,0,61526.000000,0.000000,0.000000,0.000000,0,7,0,0
85928,"Knight-Lieutenant Marx","","","",53840,0,0,0,1065353216,1065353216,1065353216,1065353216,1899.000000,143.000000,0.000000,0.000000,0,7,0,0
85943,"Blood Guard Krul","","","",55307,0,0,0,1065353216,1065353216,1065353216,1065353216,90032.000000,0.000000,0.000000,0.000000,0,7,0,0
85968,"Trader Yula","","Innkeeper","",59299,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
85984,"Nat Pagle","","Master Fisherman","",13099,0,0,0,0,0,0,0,1117.000000,0.000000,0.000000,0.000000,0,7,0,0
85985,"Nat Pagle","","Master Fisherman","",13099,0,0,0,0,0,0,0,116826.000000,0.000000,0.000000,0.000000,0,7,0,0
85989,"Nat Pagle","","Master Fisherman","",13099,0,0,0,1065353216,0,0,0,116826.000000,0.000000,52052.000000,0.000000,0,7,0,0
85994,"Stout Alemental","","","",42430,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86038,"Limbflayer","","","",52201,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86061,"Cursed Birman","","","",58169,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86067,"Widget the Departed","","","",59330,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86081,"Netherspawn, Spawn of Netherspawn","","","",59352,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86084,"Delvar Ironfist","","","",59353,0,0,0,1065353216,0,0,0,45528.000000,0.000000,0.000000,0.000000,0,7,0,0
86109,"Gardul Venomshiv","","","",59549,0,0,0,1065353216,1065353216,1065353216,1065353216,104551.000000,0.000000,0.000000,0.000000,0,7,0,0
86121,"Nascent Brawler","","","",58482,58483,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86152,"Meatball","","","",37621,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86158,"Goblin Garden Deforester","","","",59399,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86160,"Burghy Blackheart","","","",36699,0,0,0,1065353216,0,0,0,54825.000000,54825.000000,0.000000,0.000000,0,7,0,0
86162,"Fargo Flintlocke","","","",34116,0,0,0,1065353216,0,0,0,1727.000000,9458.000000,0.000000,0.000000,0,7,0,0
86164,"\"Doc\" Schweitzer","","","",36767,0,0,0,1065353216,0,0,0,32830.000000,0.000000,0.000000,0.000000,0,7,0,0
86165,"Bloodrose","","","",61189,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86167,"Lowping","","","",61196,0,0,0,1065353216,0,0,0,18816.000000,13368.000000,0.000000,0.000000,0,7,0,0
86169,"Cheri","","","",61228,0,0,0,1065353216,0,0,0,1928.000000,0.000000,0.000000,0.000000,0,7,0,0
86171,"Gravy","","","",61197,0,0,0,1065353216,0,0,0,12773.000000,49689.000000,0.000000,0.000000,0,7,0,0
86172,"Maximillian of Northshire","","","",30999,0,0,0,1065353216,0,0,0,30832.000000,34675.000000,0.000000,0.000000,0,7,0,0
86173,"Fo Sho Knucklebump","","","",59404,0,0,0,1065353216,0,0,0,80123.000000,0.000000,0.000000,0.000000,0,7,0,0
86174,"Fo Sho Knucklebump","","","",59405,0,0,0,1065353216,0,0,0,80123.000000,0.000000,0.000000,0.000000,0,7,0,0
86197,"Arcane Anomaly","","","",35322,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,4,0,0
86199,"Stonegar","","Fury of Earth","",57492,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,5,0,0
86200,"Enslaved Earth Spirit","","","",57494,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,4,0,0
86209,"Prowler Sasha","","","",56537,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86214,"Mystical Experiment","","","",59424,6294,19600,43649,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86217,"Vigilant Kaathar","","Protector of Auchindoun","",58263,0,0,0,1065353216,1065353216,1065353216,1065353216,114923.000000,114922.000000,0.000000,0.000000,1,9,0,0
86218,"Soulbinder Nyami","","Shadow Council","",53089,0,0,0,1065353216,1065353216,1065353216,1065353216,94665.000000,107813.000000,0.000000,0.000000,1,7,0,0
86219,"Azzakel","","Vanguard of the Legion","",52964,0,0,0,1065353216,1065353216,1065353216,1065353216,110449.000000,0.000000,0.000000,0.000000,1,3,0,0
86220,"Teron'gor","","Shadow Council","",54036,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
86221,"Magmolatus","","Son of Slag","",52033,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,4,0,0
86222,"Slave Watcher Crushto","","Bloodmaul Slave Traders","",52893,0,0,0,1065353216,1065353216,1065353216,1065353216,107431.000000,0.000000,0.000000,0.000000,1,7,0,0
86223,"Roltall","","","",52590,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,4,0,0
86224,"Gug'rokk","","Bloodmaul Slave Traders","",52902,0,0,0,1065353216,1065353216,1065353216,1065353216,107424.000000,0.000000,0.000000,0.000000,1,7,0,0
86225,"Railmaster Rocketspark","","Blackfuse Company","",54096,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
86226,"Borka the Brute","","","",59069,57898,0,0,1065353216,0,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
86227,"Nitrogg Thundertower","","Assault Commander","",55162,0,0,0,1065353216,1065353216,1065353216,1065353216,85770.000000,110262.000000,0.000000,0.000000,1,7,0,0
86228,"Skylord Tovra","","","",55630,0,0,0,1065353216,1065353216,1065353216,1065353216,113128.000000,0.000000,0.000000,0.000000,1,7,0,0
86231,"Makogg Emberblade","","","",56017,0,0,0,1065353216,1065353216,1065353216,1065353216,73894.000000,0.000000,0.000000,0.000000,1,7,0,0
86232,"Oshir","","","",55352,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
86233,"Skulloc","","","",57836,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,5,0,0
86234,"Sadana Bloodfury","","","",54587,0,0,0,1065353216,1065353216,1065353216,1065353216,108652.000000,107709.000000,0.000000,0.000000,1,7,0,0
86235,"Nhallish","","Feaster of Souls","",53032,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,6,0,0
86236,"Bonemaw","","","",59273,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,1,0,0
86237,"Ner'zhul","","","",58912,0,0,0,1065353216,1065353216,1065353216,1065353216,110990.000000,0.000000,0.000000,0.000000,1,7,0,0
86238,"Ranjit","","Master of the Four Winds","",56015,0,0,0,1065353216,1065353216,1065353216,1065353216,113116.000000,115347.000000,0.000000,0.000000,1,7,0,3
86239,"Araknath","","Construct of the Sun","",54006,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,9,0,0
86240,"Rukhran","","","",59008,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,1,0,3
86241,"High Sage Viryx","","","",56016,0,0,0,1065353216,1065353216,1065353216,1065353216,106250.000000,0.000000,0.000000,0.000000,1,7,0,0
86242,"Witherbark","","","",56613,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,4,0,0
86243,"Life Warden Gola","","","",57022,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
86244,"Earthshaper Telu","","","",58016,0,0,0,1065353216,1065353216,1065353216,1065353216,45695.000000,0.000000,0.000000,0.000000,1,7,0,0
86245,"Dulhu","","","",58254,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,4,0,0
86246,"Archmage Sol","","","",57193,0,0,0,1065353216,1065353216,1065353216,1065353216,105908.000000,0.000000,0.000000,0.000000,1,7,0,0
86247,"Xeri'tac","","","",58398,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,1,0,0
86248,"Yalnu","","","",57231,0,0,0,1065353216,1065353216,1065353216,1065353216,118057.000000,0.000000,0.000000,0.000000,1,5,0,0
86249,"Orebender Gor'ashan","","Iron Horde Warcaster","",53177,0,0,0,1065353216,1065353216,1065353216,1065353216,108465.000000,0.000000,0.000000,0.000000,1,7,0,0
86250,"Kyrak","","The Corruptor","",53005,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,2,0,0
86251,"Commander Tharbek","","Iron Horde","",53689,54712,0,0,0,1065353216,1065353216,1065353216,110663.000000,77403.000000,0.000000,0.000000,1,7,0,0
86252,"Ragewing the Untamed","","","",53315,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,3
86253,"Warlord Zaela","","Iron Horde","",54683,53713,0,0,1065353216,0,1065353216,1065353216,110590.000000,0.000000,0.000000,0.000000,1,7,0,0
86256,"Gorian High Sorcerer","","King's Guard","",59426,0,0,0,1065353216,0,0,0,111743.000000,0.000000,0.000000,0.000000,1,7,0,0
86270,"Ken-Ken","","","",41719,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86274,"Lin Tenderpaw","","","",42475,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86277,"Kang Bramblestaff","","","",40028,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86278,"Xiao","","","",39715,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86280,"Rok'tar","","","",34848,0,0,0,1065353216,0,0,0,0.000000,0.000000,13923.000000,0.000000,0,7,0,0
86281,"Clever Ashyo","","","",41721,0,0,0,1065353216,0,0,0,82383.000000,0.000000,0.000000,0.000000,0,7,0,0
86284,"Dilben Ironshot","","","",59433,0,0,0,1065353216,0,0,0,0.000000,0.000000,5262.000000,0.000000,0,7,0,0
86293,"Abu'gar","","","",57237,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86302,"Kairoz","","","",59445,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,2,0,0
86321,"Sunflame Kaliri","","","",59485,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86362,"Highmaul Emissary Guard","","","",54835,0,0,0,1065353216,1065353216,1065353216,1065353216,109059.000000,0.000000,0.000000,0.000000,0,7,0,0
86363,"Watchful Eye","","","",59415,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,3,0,3
86364,"Sargerei Binder","","","",56446,56447,59430,59431,1065353216,1065353216,1065353216,1065353216,61403.000000,0.000000,0.000000,0.000000,0,7,0,0
86365,"Nightshade Wraith","","","",59395,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,3,0,0
86377,"Karabor Citizen","","","",59938,59939,59940,0,1065353216,1065353216,1065353216,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86380,"Archmage Khadgar","","","",65834,0,0,0,1065353216,0,0,0,28067.000000,0.000000,0.000000,0.000000,1,7,0,0
86401,"Draka","","","",49286,0,0,0,1065353216,0,0,0,10612.000000,107339.000000,0.000000,0.000000,1,7,0,0
86402,"Khadgar's Book","","","",36531,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
86403,"Lumber Shredder","","","",59585,0,0,0,1065353216,1065353216,1065353216,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
86407,"Kaz the Shrieker","","","",59563,0,0,0,1065353216,0,0,0,110246.000000,0.000000,0.000000,0.000000,0,7,0,0
86420,"Ancient Nest Guardian","","","",59577,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86422,"Frostwolf Ghostpup","","","",59578,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86431,"Laughing Skull Berserker","","","",52201,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86439,"Earthen Fury","","","",57493,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,4,0,0
86442,"Sloan McCoy","","SI:7","",59601,0,0,0,1065353216,1065353216,1065353216,1065353216,2200.000000,2201.000000,0.000000,0.000000,0,7,0,0
86444,"Smokemaster Snarl","","","",56589,0,0,0,1065353216,1065353216,1065353216,1065353216,42511.000000,21185.000000,0.000000,0.000000,1,7,0,0
86445,"Land Shark","","","",15595,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
86447,"Ikky","","","",59602,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,3
86459,"Penny Clobberbottom","","","",58501,0,0,0,1065353216,0,0,0,109579.000000,0.000000,50150.000000,0.000000,0,7,0,0
86466,"Larwyn Hexeater","","","",59622,0,0,0,1065353216,0,0,0,34987.000000,0.000000,0.000000,0.000000,0,7,0,0
86468,"Gul'dan","","Lord of the Shadow Council","",21588,59808,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
86469,"Immature Hatchling","","","",65130,34169,36638,0,1065353216,1065353216,1065353216,0,0.000000,0.000000,0.000000,0.000000,6,1,0,0
86484,"Glirin","","","",58509,0,0,0,1065353216,0,0,0,109579.000000,0.000000,62285.000000,0.000000,0,7,0,0
86489,"Mor the Dominator","","","",55836,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,5,0,0
86508,"Infected Bruiser","","","",56270,56534,58750,58751,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86509,"Infected Bar Patron","","","",58789,58790,59066,59067,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86510,"Spirit of Bony Xuk","","","",59265,0,0,0,1065353216,0,0,0,1958.000000,1958.000000,0.000000,0.000000,0,7,0,0
86514,"Rangari Erdanii","","","",57151,0,0,0,1065353216,0,0,0,108717.000000,0.000000,109234.000000,0.000000,0,7,0,0
86519,"Gar'lua","","The Wolfmother","",57251,0,0,0,0,1065353216,1065353216,1065353216,93667.000000,0.000000,0.000000,0.000000,4,7,0,0
86532,"Lanticore Spawnling","","","",59668,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86564,"Apothecary Rhett","","","",59692,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86568,"Scribe Zorren","","","",59694,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86572,"Alexie","","","",59697,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86588,"Benjamin Gibb","","","",59710,0,0,0,1065353216,0,0,0,97219.000000,0.000000,0.000000,0.000000,0,7,0,0
86593,"Frostfire Gronnling","","","",57501,0,0,0,1073741824,1077936128,1073741824,0,0.000000,0.000000,0.000000,0.000000,0,5,0,0
86594,"Dominated Gronnling","","","",59713,0,0,0,1073741824,1077936128,1073741824,0,0.000000,0.000000,0.000000,0.000000,0,5,0,0
86685,"Itara","","Flight Master","",59849,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86699,"Fel Imp","","","",21048,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,3,100,0
86709,"Thisalee Crow","","","",32254,0,0,0,1065353216,0,0,0,57020.000000,0.000000,0.000000,0.000000,0,7,0,0
86711,"Choluna","","","",32253,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
86715,"Zangar Spore","","","",59885,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86716,"Crimson Spore","","","",61549,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86717,"Umbrafen Spore","","","",61548,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86718,"Seaborne Spore","","","",61550,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86719,"Brilliant Spore","","","",61547,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
86723,"Felhunter","","","",10950,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,3,15,0
86731,"Ironhide Bull","","","",60083,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,43,0
